Order ID,Order Number,Order Created At,Customer ID,Line Items,Billing Address Country,Net (USD)
1038467,#1038467,30/9/22 21:02,642217,KodeKloud Monthly Subscription x1,GB,19.33
1038488,#1038488,30/9/22 21:05,302163,KodeKloud Monthly Subscription x1,GB,19.33
1038491,#1038491,30/9/22 21:05,261756,KodeKloud Professional Yearly x1,DE,0.24
1038494,#1038494,30/9/22 21:05,#N/A,KodeKloud Professional Yearly x1,TR,205.2
1038509,#1038509,30/9/22 21:07,975374,KodeKloud Monthly Subscription x1,IN,12.26
1038515,#1038515,30/9/22 21:07,847781,KodeKloud Professional Monthly x1,US,52.5
1038539,#1038539,30/9/22 21:19,975374,KodeKloud Professional Monthly x1,IN,6.13
1038545,#1038545,30/9/22 21:20,408050,KodeKloud Monthly Subscription x1,PL,17.5
1038569,#1038569,30/9/22 21:35,493476,KodeKloud Monthly Subscription x1,PL,17.5
1038572,#1038572,30/9/22 21:38,111617,KodeKloud Monthly Subscription x1,SA,17.5
1038581,#1038581,30/9/22 21:40,131418,KodeKloud Professional Monthly x1,US,35
1038593,#1038593,30/9/22 21:47,255420,KodeKloud Yearly Subscription x1,US,114
1038614,#1038614,30/9/22 21:51,732905,KodeKloud Yearly Subscription x1,IN,47.85
1038623,#1038623,30/9/22 21:54,541953,KodeKloud Professional Monthly x1,RO,35
1038629,#1038629,30/9/22 21:56,260655,KodeKloud Yearly Subscription x1,IN,36.68
1038641,#1038641,30/9/22 22:09,258429,KodeKloud Monthly Subscription x1,KR,17.5
1038644,#1038644,30/9/22 22:10,545010,KodeKloud Monthly Subscription x1,,17.5
1038653,#1038653,30/9/22 22:11,747614,KodeKloud Professional Monthly x1,EG,52.5
1038659,#1038659,30/9/22 22:14,942527,KodeKloud Professional Monthly x1,IN,18.42
1038668,#1038668,30/9/22 22:17,977864,KodeKloud Yearly Subscription x1,DE,144.88
1038677,#1038677,30/9/22 22:18,447662,KodeKloud Monthly Subscription x1,PR,28
1038680,#1038680,30/9/22 22:18,127812,KodeKloud Monthly Subscription x1,DE,17.1
1038689,#1038689,30/9/22 22:22,226287,KodeKloud Yearly Subscription x1,AU,73.89
1038692,#1038692,30/9/22 22:23,703406,KodeKloud Professional Monthly x1,US,52.5
1038716,#1038716,30/9/22 22:35,#N/A,KodeKloud Monthly Subscription x1,US,17.5
1038740,#1038740,30/9/22 22:40,696043,KodeKloud Professional Monthly x1,US,52.5
1038794,#1038794,30/9/22 22:48,858284,KodeKloud Yearly Subscription x1,IN,47.85
1038833,#1038833,30/9/22 22:52,703469,KodeKloud Monthly Subscription x1,IN,12.28
1038854,#1038854,30/9/22 23:00,921563,KodeKloud Professional Yearly x1,US,205.2
1038860,#1038860,30/9/22 23:01,6466,KodeKloud Professional Monthly x1,US,52.5
1038887,#1038887,30/9/22 23:15,356648,KodeKloud Monthly Subscription x1,US,17.5
1038893,#1038893,30/9/22 23:17,260613,KodeKloud Yearly Subscription x1,IN,36.68
1038899,#1038899,30/9/22 23:19,909785,KodeKloud Professional Yearly x1,IN,66.25
1038911,#1038911,30/9/22 23:23,243357,KodeKloud Professional Monthly x1,US,52.5
1038917,#1038917,30/9/22 23:25,392969,KodeKloud Monthly Subscription x1,US,17.5
1038929,#1038929,30/9/22 23:30,214575,KodeKloud Professional Yearly x1,IN,66.02
1038953,#1038953,30/9/22 23:35,969806,KodeKloud Professional Yearly x1,IN,66.25
1038968,#1038968,30/9/22 23:41,982265,KodeKloud Yearly Subscription x1,IT,145.16
1038986,#1038986,30/9/22 23:47,104735,KodeKloud Professional Yearly x1,US,205.2
1038992,#1038992,30/9/22 23:50,259257,KodeKloud Monthly Subscription x1,US,17.5
1038995,#1038995,30/9/22 23:50,143658,KodeKloud Monthly Subscription x1,US,17.5
1039001,#1039001,30/9/22 23:52,490890,KodeKloud Monthly Subscription x1,PK,4.38
1039010,#1039010,30/9/22 23:52,652741,KodeKloud Professional Monthly x1,IN,12.28
1039019,#1039019,30/9/22 23:54,820904,KodeKloud Monthly Subscription x1,DE,34.28
1039022,#1039022,30/9/22 23:55,652807,KodeKloud Professional Monthly x1,NL,34.28
1039040,#1039040,30/9/22 23:58,703577,KodeKloud Monthly Subscription x1,FR,34.31
1039046,#1039046,1/10/22 0:04,#N/A,KodeKloud Yearly Subscription x1,US,148.2
1039058,#1039058,1/10/22 0:14,#N/A,KodeKloud Professional Monthly x1,US,17.5
1039064,#1039064,1/10/22 0:17,302472,KodeKloud Professional Monthly x1,US,35
1039070,#1039070,1/10/22 0:21,10696,KodeKloud Monthly Subscription x1,KR,17.5
1039073,#1039073,1/10/22 0:22,46765,KodeKloud Professional Yearly x1,US,91.2
1039094,#1039094,1/10/22 0:32,350990,KodeKloud Professional Monthly x1,US,35
1039106,#1039106,1/10/22 0:38,721772,KodeKloud Professional Yearly x1,US,205.2
1039124,#1039124,1/10/22 0:42,644695,KodeKloud Professional Monthly x1,CA,35.63
1039127,#1039127,1/10/22 0:45,111974,KodeKloud Monthly Subscription x1,US,35
1039136,#1039136,1/10/22 0:47,488193,KodeKloud Monthly Subscription x1,GR,17.12
1039139,#1039139,1/10/22 0:48,950585,KodeKloud Yearly Subscription x1,IN,47.83
1039145,#1039145,1/10/22 0:50,137643,KodeKloud Professional Monthly x1,US,52.5
1039178,#1039178,1/10/22 1:05,976730,KodeKloud Monthly Subscription x1,IN,12.28
1039184,#1039184,1/10/22 1:06,982367,KodeKloud Professional Yearly x1,US,205.2
1039193,#1039193,1/10/22 1:07,599064,KodeKloud Monthly Subscription x1,US,17.5
1039220,#1039220,1/10/22 1:13,928166,KodeKloud Professional Yearly x1,IN,66.22
1039232,#1039232,1/10/22 1:22,982418,KodeKloud Professional Yearly x1,IN,66.22
1039262,#1039262,1/10/22 1:38,121319,KodeKloud Professional Yearly x1,UA,205.2
1039277,#1039277,1/10/22 1:43,170640,KodeKloud Professional Monthly x1,US,35
1039280,#1039280,1/10/22 1:43,148278,KodeKloud Monthly Subscription x1,US,17.5
1039283,#1039283,1/10/22 1:45,168069,KodeKloud Monthly Subscription x1,TG,17.5
1039286,#1039286,1/10/22 1:46,143907,KodeKloud Monthly Subscription x1,US,17.5
1039292,#1039292,1/10/22 1:48,696796,KodeKloud Professional Monthly x1,IN,18.36
1039301,#1039301,1/10/22 1:55,894317,KodeKloud Professional Monthly x1,IN,18.41
1039307,#1039307,1/10/22 1:57,146391,KodeKloud Professional Monthly x1,IN,24.54
1039313,#1039313,1/10/22 1:57,200763,KodeKloud Monthly Subscription x1,US,17.5
1039331,#1039331,1/10/22 2:10,21683,KodeKloud Professional Yearly x1,IN,66.2
1039340,#1039340,1/10/22 2:14,760307,KodeKloud Professional Monthly x1,GB,58.54
1039349,#1039349,1/10/22 2:16,9602,KodeKloud Professional Monthly x1,US,35
1039352,#1039352,1/10/22 2:19,177228,KodeKloud Monthly Subscription x1,HU,35
1039364,#1039364,1/10/22 2:29,980609,KodeKloud Professional Monthly x1,AE,52.5
1039385,#1039385,1/10/22 2:41,982511,KodeKloud Yearly Subscription x1,IN,47.81
1039394,#1039394,1/10/22 2:46,260931,KodeKloud Yearly Subscription x1,US,114
1039403,#1039403,1/10/22 2:55,320748,KodeKloud Monthly Subscription x1,DE,34.29
1039412,#1039412,1/10/22 2:57,101498,KodeKloud Monthly Subscription x1,CO,28
1039424,#1039424,1/10/22 3:02,703853,KodeKloud Professional Monthly x1,DE,51.49
1039427,#1039427,1/10/22 3:03,340611,KodeKloud Monthly Subscription x1,CA,35.47
1039430,#1039430,1/10/22 3:03,62467,KodeKloud Monthly Subscription x1,US,35
1039436,#1039436,1/10/22 3:09,328038,KodeKloud Monthly Subscription x1,FR,17.16
1039442,#1039442,1/10/22 3:11,970373,KodeKloud Yearly Subscription x1,CA,141.14
1039451,#1039451,1/10/22 3:12,732140,KodeKloud Monthly Subscription x1,IE,34.33
1039460,#1039460,1/10/22 3:17,970322,KodeKloud Professional Yearly x1,CA,195.43
1039481,#1039481,1/10/22 3:22,543078,KodeKloud Monthly Subscription x1,DE,17.16
1039487,#1039487,1/10/22 3:22,563525,KodeKloud Professional Yearly x1,IN,66.02
1039493,#1039493,1/10/22 3:22,479832,KodeKloud Professional Monthly x1,DE,51.49
1039496,#1039496,1/10/22 3:23,353099,KodeKloud Monthly Subscription x1,US,17.5
1039499,#1039499,1/10/22 3:24,279168,KodeKloud Monthly Subscription x1,IN,6.12
1039505,#1039505,1/10/22 3:29,158448,KodeKloud Professional Yearly x1,IN,66.15
1039511,#1039511,1/10/22 3:30,982403,KodeKloud Monthly Subscription x1,IN,9.81
1039517,#1039517,1/10/22 3:30,261018,KodeKloud Monthly Subscription x1,PL,17.5
1039535,#1039535,1/10/22 3:38,833933,KodeKloud Monthly Subscription x1,RO,35
1039556,#1039556,1/10/22 3:58,252753,KodeKloud Yearly Subscription x1,US,114
1039571,#1039571,1/10/22 4:10,266562,KodeKloud Monthly Subscription x1,SE,17.5
1039580,#1039580,1/10/22 4:17,351266,KodeKloud Monthly Subscription x1,US,17.5
1039583,#1039583,1/10/22 4:21,651010,KodeKloud Monthly Subscription x1,ES,17.15
1039586,#1039586,1/10/22 4:22,257826,KodeKloud Monthly Subscription x1,US,17.5
1039589,#1039589,1/10/22 4:24,158625,KodeKloud Monthly Subscription x1,IN,6.12
1039592,#1039592,1/10/22 4:24,832661,KodeKloud Professional Yearly x1,US,205.2
1039598,#1039598,1/10/22 4:26,848615,KodeKloud Monthly Subscription x1,NG,12
1039601,#1039601,1/10/22 4:27,599274,KodeKloud Monthly Subscription x1,US,35
1039610,#1039610,1/10/22 4:35,307968,KodeKloud Monthly Subscription x1,US,17.5
1039619,#1039619,1/10/22 4:37,86149,KodeKloud Monthly Subscription x1,US,17.5
1039631,#1039631,1/10/22 4:43,349202,KodeKloud Monthly Subscription x1,US,17.5
1039646,#1039646,1/10/22 4:47,494004,KodeKloud Professional Monthly x1,US,35
1039652,#1039652,1/10/22 4:49,5563,KodeKloud Monthly Subscription x1,EG,17.5
1039655,#1039655,1/10/22 4:50,184911,KodeKloud Monthly Subscription x1,US,17.5
1039658,#1039658,1/10/22 4:50,784394,KodeKloud Monthly Subscription x1,CA,35.48
1039664,#1039664,1/10/22 4:58,494016,KodeKloud Professional Monthly x1,US,35
1039667,#1039667,1/10/22 4:58,982649,KodeKloud Professional Yearly x1,US,205.2
1039679,#1039679,1/10/22 5:09,257307,KodeKloud Monthly Subscription x1,US,17.5
1039688,#1039688,1/10/22 5:14,207657,KodeKloud Professional Monthly x1,GB,39.07
1039697,#1039697,1/10/22 5:22,116135,KodeKloud Monthly Subscription x1,CA,17.71
1039706,#1039706,1/10/22 5:27,542211,KodeKloud Monthly Subscription x1,NG,6
1039709,#1039709,1/10/22 5:27,982679,KodeKloud Monthly Subscription x1,US,35
1039727,#1039727,1/10/22 5:30,439145,KodeKloud Professional Monthly x1,US,35
1039730,#1039730,1/10/22 5:30,784412,KodeKloud Monthly Subscription x1,GB,39.07
1039733,#1039733,1/10/22 5:31,259260,KodeKloud Monthly Subscription x1,US,17.5
1039736,#1039736,1/10/22 5:32,848684,KodeKloud Monthly Subscription x1,US,35
1039739,#1039739,1/10/22 5:35,299733,KodeKloud Professional Yearly x1,US,205.2
1039745,#1039745,1/10/22 5:38,113909,KodeKloud Monthly Subscription x1,PL,17.5
1039748,#1039748,1/10/22 5:44,#N/A,KodeKloud Monthly Subscription x1,ES,17.15
1039766,#1039766,1/10/22 5:54,756725,KodeKloud Monthly Subscription x1,US,17.5
1039775,#1039775,1/10/22 6:06,375365,KodeKloud Monthly Subscription x1,US,17.5
1039778,#1039778,1/10/22 6:07,848723,KodeKloud Monthly Subscription x1,CA,35.43
1039781,#1039781,1/10/22 6:14,257859,KodeKloud Yearly Subscription x1,IN,36.68
1039784,#1039784,1/10/22 6:16,429560,KodeKloud Professional Yearly x1,CA,195.21
1039790,#1039790,1/10/22 6:22,385430,KodeKloud Professional Yearly x1,US,25.74
1039793,#1039793,1/10/22 6:25,495153,KodeKloud Monthly Subscription x1,IN,6.12
1039799,#1039799,1/10/22 6:49,491847,KodeKloud Monthly Subscription x1,IN,6.12
1039802,#1039802,1/10/22 6:49,587027,KodeKloud Monthly Subscription x1,MX,35
1039808,#1039808,1/10/22 6:49,431234,KodeKloud Monthly Subscription x1,AU,24.96
1039820,#1039820,1/10/22 6:59,345884,KodeKloud Monthly Subscription x1,IE,17.15
1039823,#1039823,1/10/22 7:01,978830,KodeKloud Yearly Subscription x1,US,148.2
1039829,#1039829,1/10/22 7:05,291111,KodeKloud Professional Yearly x1,PT,154.86
1039844,#1039844,1/10/22 7:18,976199,KodeKloud Professional Monthly x1,US,52.5
1039853,#1039853,1/10/22 7:28,982745,KodeKloud Monthly Subscription x1,US,35
1039868,#1039868,1/10/22 7:52,205758,KodeKloud Monthly Subscription x1,DE,17.16
1039871,#1039871,1/10/22 8:02,305223,KodeKloud Professional Yearly x1,,228
1039877,#1039877,1/10/22 8:07,102863,KodeKloud Professional Monthly x1,IN,12.24
1039883,#1039883,1/10/22 8:33,277728,KodeKloud Monthly Subscription x1,PE,35
1039886,#1039886,1/10/22 8:39,230853,KodeKloud Monthly Subscription x1,NG,6
1039898,#1039898,1/10/22 9:09,185013,KodeKloud Monthly Subscription x1,US,17.5
1039904,#1039904,1/10/22 9:11,982790,KodeKloud Professional Yearly x1,US,205.2
1039922,#1039922,1/10/22 9:20,982796,KodeKloud Professional Monthly x1,MY,32.03
1039934,#1039934,1/10/22 9:29,575921,KodeKloud Yearly Subscription x1,,145.27
1039937,#1039937,1/10/22 9:30,653413,KodeKloud Professional Monthly x1,US,35
1039943,#1039943,1/10/22 9:32,788678,KodeKloud Monthly Subscription x1,US,35
1039955,#1039955,1/10/22 9:54,84145,KodeKloud Monthly Subscription x1,IN,12.24
1039958,#1039958,1/10/22 10:02,651943,KodeKloud Monthly Subscription x1,IN,6.12
1039970,#1039970,1/10/22 10:10,472014,KodeKloud Professional Monthly x1,US,17.5
1039976,#1039976,1/10/22 10:27,47107,KodeKloud Monthly Subscription x1,IN,12.24
1039991,#1039991,1/10/22 10:42,353468,KodeKloud Monthly Subscription x1,AU,12.48
1040000,#1040000,1/10/22 10:51,118313,KodeKloud Professional Yearly x1,AR,11.24
1040012,#1040012,1/10/22 11:02,502401,KodeKloud Professional Monthly x1,US,35
1040018,#1040018,1/10/22 11:05,982856,KodeKloud Monthly Subscription x1,IN,12.24
1040024,#1040024,1/10/22 11:08,560735,KodeKloud Professional Yearly x1,PH,205.2
1040030,#1040030,1/10/22 11:10,511833,KodeKloud Monthly Subscription x1,AU,12.48
1040033,#1040033,1/10/22 11:11,653479,KodeKloud Monthly Subscription x1,US,17.5
1040042,#1040042,1/10/22 11:24,255477,KodeKloud Monthly Subscription x1,US,17.5
1040051,#1040051,1/10/22 11:25,266034,KodeKloud Monthly Subscription x1,IN,6.12
1040054,#1040054,1/10/22 11:32,6209,KodeKloud Monthly Subscription x1,IN,6.12
1040066,#1040066,1/10/22 11:37,112607,KodeKloud Monthly Subscription x1,IN,12.24
1040072,#1040072,1/10/22 11:37,816131,KodeKloud Professional Yearly x1,IN,66.02
1040087,#1040087,1/10/22 11:43,230916,KodeKloud Yearly Subscription x1,FR,111.74
1040090,#1040090,1/10/22 11:44,982901,KodeKloud Professional Yearly x1,US,205.2
1040117,#1040117,1/10/22 11:49,464750,KodeKloud Monthly Subscription x1,IN,6.12
1040126,#1040126,1/10/22 12:05,956813,KodeKloud Professional Yearly x1,IN,66.02
1040144,#1040144,1/10/22 12:20,721679,KodeKloud Monthly Subscription x1,AU,24.96
1040147,#1040147,1/10/22 12:24,163383,KodeKloud Professional Monthly x1,US,35
1040156,#1040156,1/10/22 12:29,842246,KodeKloud Yearly Subscription x1,CN,90.98
1040189,#1040189,1/10/22 12:46,31888,KodeKloud Monthly Subscription x1,IN,3.06
1040198,#1040198,1/10/22 12:54,69976,KodeKloud Yearly Subscription x1,IN,36.68
1040204,#1040204,1/10/22 12:57,540309,KodeKloud Professional Yearly x1,IN,66.02
1040222,#1040222,1/10/22 13:09,959915,KodeKloud Monthly Subscription x1,IN,12.24
1040228,#1040228,1/10/22 13:15,982964,KodeKloud Professional Yearly x1,US,205.2
1040234,#1040234,1/10/22 13:16,329754,KodeKloud Professional Yearly x1,AU,5.95
1040243,#1040243,1/10/22 13:20,115964,KodeKloud Professional Yearly x1,US,205.2
1040255,#1040255,1/10/22 13:23,312102,KodeKloud Professional Yearly x1,MX,11.24
1040258,#1040258,1/10/22 13:29,230538,KodeKloud Monthly Subscription x1,IN,6.12
1040270,#1040270,1/10/22 13:32,261414,KodeKloud Yearly Subscription x1,IN,36.68
1040282,#1040282,1/10/22 13:42,645289,KodeKloud Professional Yearly x1,IN,66.02
1040291,#1040291,1/10/22 13:46,983000,KodeKloud Professional Yearly x1,IN,66.02
1040300,#1040300,1/10/22 13:48,494361,KodeKloud Monthly Subscription x1,US,17.5
1040303,#1040303,1/10/22 13:54,261315,KodeKloud Professional Monthly x1,IN,12.24
1040309,#1040309,1/10/22 13:55,141267,KodeKloud Monthly Subscription x1,IN,6.12
1040312,#1040312,1/10/22 14:03,252903,KodeKloud Professional Yearly x1,IN,0.4
1040318,#1040318,1/10/22 14:05,851306,KodeKloud Monthly Subscription x1,IN,12.24
1040321,#1040321,1/10/22 14:05,961451,KodeKloud Monthly Subscription x1,ES,34.31
1040333,#1040333,1/10/22 14:14,261498,KodeKloud Professional Yearly x1,SE,228
1040336,#1040336,1/10/22 14:17,121214,KodeKloud Yearly Subscription x1,IN,36.68
1040357,#1040357,1/10/22 14:28,848003,KodeKloud Professional Yearly x1,UA,205.2
1040369,#1040369,1/10/22 14:32,261465,KodeKloud Yearly Subscription x1,US,114
1040396,#1040396,1/10/22 14:39,494595,KodeKloud Professional Monthly x1,RO,35
1040405,#1040405,1/10/22 14:47,85102,KodeKloud Yearly Subscription x1,US,114
1040414,#1040414,1/10/22 14:59,906794,KodeKloud Yearly Subscription x1,AU,94.83
1040426,#1040426,1/10/22 15:00,111419,KodeKloud Professional Monthly x1,PK,8.76
1040432,#1040432,1/10/22 15:05,125243,KodeKloud Professional Monthly x1,IN,12.24
1040435,#1040435,1/10/22 15:12,450371,KodeKloud Monthly Subscription x1,,12.24
1040438,#1040438,1/10/22 15:12,348425,KodeKloud Yearly Subscription x1,IN,47.68
1040447,#1040447,1/10/22 15:19,102428,KodeKloud Monthly Subscription x1,IN,6.12
1040456,#1040456,1/10/22 15:23,369527,KodeKloud Monthly Subscription x1,IN,6.12
1040474,#1040474,1/10/22 15:42,704522,KodeKloud Monthly Subscription x1,PL,17.5
1040480,#1040480,1/10/22 15:42,200121,KodeKloud Monthly Subscription x1,ZW,17.5
1040498,#1040498,1/10/22 15:52,450431,KodeKloud Professional Monthly x1,,24.47
1040507,#1040507,1/10/22 15:59,755768,KodeKloud Monthly Subscription x1,GB,19.51
1040516,#1040516,1/10/22 16:01,261660,KodeKloud Yearly Subscription x1,AU,72.95
1040519,#1040519,1/10/22 16:01,983114,KodeKloud Professional Yearly x1,DE,201.14
1040525,#1040525,1/10/22 16:02,587672,KodeKloud Monthly Subscription x1,IN,12.24
1040528,#1040528,1/10/22 16:04,899339,KodeKloud Professional Yearly x1,GB,228.8
1040543,#1040543,1/10/22 16:21,283410,KodeKloud Monthly Subscription x1,RO,17.5
1040546,#1040546,1/10/22 16:23,349487,KodeKloud Monthly Subscription x1,IN,12.24
1040552,#1040552,1/10/22 16:24,262350,KodeKloud Monthly Subscription x1,AM,17.5
1040561,#1040561,1/10/22 16:28,182706,KodeKloud Professional Yearly x1,IN,66.02
1040585,#1040585,1/10/22 16:39,170379,KodeKloud Monthly Subscription x1,FI,34.32
1040588,#1040588,1/10/22 16:41,755489,KodeKloud Monthly Subscription x1,IN,12.24
1040597,#1040597,1/10/22 16:43,214311,KodeKloud Monthly Subscription x1,PL,17.5
1040600,#1040600,1/10/22 16:45,425036,KodeKloud Professional Yearly x1,IN,66.02
1040606,#1040606,1/10/22 16:46,#N/A,KodeKloud Monthly Subscription x1,GB,19.51
1040624,#1040624,1/10/22 16:55,848015,KodeKloud Monthly Subscription x1,DK,35
1040630,#1040630,1/10/22 17:03,127130,KodeKloud Yearly Subscription x1,IN,47.68
1040639,#1040639,1/10/22 17:05,983195,KodeKloud Professional Yearly x1,IN,66.02
1040648,#1040648,1/10/22 17:12,968825,KodeKloud Yearly Subscription x1,NG,48.75
1040657,#1040657,1/10/22 17:15,527004,KodeKloud Monthly Subscription x1,HK,35
1040687,#1040687,1/10/22 17:32,423302,KodeKloud Monthly Subscription x1,UA,35
1040702,#1040702,1/10/22 17:44,185256,KodeKloud Monthly Subscription x1,SA,17.5
1040711,#1040711,1/10/22 17:52,935399,KodeKloud Yearly Subscription x1,AU,94.83
1040741,#1040741,1/10/22 18:13,151,KodeKloud Monthly Subscription x1,IN,6.12
1040921,#1040921,1/10/22 18:37,426470,KodeKloud Professional Yearly x1,FR,201.13
1040930,#1040930,1/10/22 18:40,983315,KodeKloud Professional Yearly x1,IN,66.02
1040939,#1040939,1/10/22 18:45,1963,KodeKloud Monthly Subscription x1,ES,17.15
1040951,#1040951,1/10/22 18:48,150639,KodeKloud Monthly Subscription x1,PK,2.19
1040963,#1040963,1/10/22 18:59,528030,KodeKloud Yearly Subscription x1,CM,148.2
1040999,#1040999,1/10/22 19:37,850952,KodeKloud Professional Monthly x1,IN,18.36
1041017,#1041017,1/10/22 19:45,907790,KodeKloud Monthly Subscription x1,IS,35
1041026,#1041026,1/10/22 19:48,11687,KodeKloud Monthly Subscription x1,IN,3.06
1041044,#1041044,1/10/22 19:56,28420,KodeKloud Monthly Subscription x1,CN,20.8
1041062,#1041062,1/10/22 20:00,6616,KodeKloud Professional Yearly x1,CN,125.97
1041068,#1041068,1/10/22 20:01,258825,KodeKloud Professional Yearly x1,IN,66.02
1041077,#1041077,1/10/22 20:06,116168,KodeKloud Professional Yearly x1,IN,66.02
1041092,#1041092,1/10/22 20:10,704984,KodeKloud Monthly Subscription x1,IN,12.24
1041104,#1041104,1/10/22 20:16,297504,KodeKloud Monthly Subscription x1,US,17.5
1041125,#1041125,1/10/22 20:26,261756,KodeKloud Professional Yearly x1,DE,201.17
1041155,#1041155,1/10/22 20:40,469218,KodeKloud Professional Yearly x1,IN,66.02
1041161,#1041161,1/10/22 20:42,800492,KodeKloud Professional Yearly x1,IN,66.02
1041176,#1041176,1/10/22 20:49,983462,KodeKloud Professional Yearly x1,US,205.2
1041215,#1041215,1/10/22 21:06,#N/A,KodeKloud Professional Monthly x1,IE,34.31
1041236,#1041236,1/10/22 21:13,352379,KodeKloud Monthly Subscription x1,IN,9.79
1041242,#1041242,1/10/22 21:14,262101,KodeKloud Yearly Subscription x1,IN,36.68
1041266,#1041266,1/10/22 21:26,40615,KodeKloud Monthly Subscription x1,ES,17.15
1041269,#1041269,1/10/22 21:27,529194,KodeKloud Monthly Subscription x1,UA,17.5
1041296,#1041296,1/10/22 21:41,719381,KodeKloud Professional Yearly x1,IN,66.02
1041302,#1041302,1/10/22 21:42,879272,KodeKloud Professional Yearly x1,IN,66.02
1041308,#1041308,1/10/22 21:43,957524,KodeKloud Professional Yearly x1,IN,66.02
1041326,#1041326,1/10/22 21:52,262005,KodeKloud Monthly Subscription x1,US,17.5
1041335,#1041335,1/10/22 22:05,980861,KodeKloud Professional Yearly x1,IN,66.02
1041341,#1041341,1/10/22 22:06,327549,KodeKloud Monthly Subscription x1,GB,19.51
1041347,#1041347,1/10/22 22:06,865730,KodeKloud Professional Yearly x1,IN,66.02
1041359,#1041359,1/10/22 22:14,99812,KodeKloud Professional Yearly x1,IN,66.02
1041371,#1041371,1/10/22 22:16,175119,KodeKloud Professional Yearly x1,IN,66.02
1041392,#1041392,1/10/22 22:28,473382,KodeKloud Yearly Subscription x1,IT,145.29
1041404,#1041404,1/10/22 22:33,343667,KodeKloud Professional Monthly x1,IL,35
1041407,#1041407,1/10/22 22:34,215463,KodeKloud Monthly Subscription x1,SG,35
1041413,#1041413,1/10/22 22:37,345767,KodeKloud Professional Monthly x1,DE,34.31
1041416,#1041416,1/10/22 22:39,328089,KodeKloud Monthly Subscription x1,AU,22.4
1041422,#1041422,1/10/22 22:39,211257,KodeKloud Monthly Subscription x1,US,17.5
1041428,#1041428,1/10/22 22:42,943166,KodeKloud Monthly Subscription x1,US,35
1041437,#1041437,1/10/22 22:44,983579,KodeKloud Professional Yearly x1,IN,66.02
1041452,#1041452,1/10/22 22:46,255699,KodeKloud Monthly Subscription x1,SG,35
1041482,#1041482,1/10/22 22:57,944207,KodeKloud Professional Yearly x1,ME,55.42
1041485,#1041485,1/10/22 22:57,805215,KodeKloud Monthly Subscription x1,GB,39.03
1041497,#1041497,1/10/22 23:04,681067,KodeKloud Monthly Subscription x1,NG,1
1041500,#1041500,1/10/22 23:05,844553,KodeKloud Yearly Subscription x1,IN,47.68
1041509,#1041509,1/10/22 23:07,852503,KodeKloud Monthly Subscription x1,US,35
1041524,#1041524,1/10/22 23:14,500313,KodeKloud Monthly Subscription x1,NG,6
1041539,#1041539,1/10/22 23:32,338124,KodeKloud Professional Monthly x1,NG,4.5
1041545,#1041545,1/10/22 23:35,622721,KodeKloud Monthly Subscription x1,IN,6.12
1041548,#1041548,1/10/22 23:36,139248,KodeKloud Monthly Subscription x1,EC,17.5
1041554,#1041554,1/10/22 23:39,971099,KodeKloud Professional Yearly x1,IN,66.02
1041560,#1041560,1/10/22 23:41,485532,KodeKloud Monthly Subscription x1,IN,6.12
1041572,#1041572,1/10/22 23:50,918083,KodeKloud Professional Yearly x1,IN,66.02
1041584,#1041584,1/10/22 23:54,307419,KodeKloud Monthly Subscription x1,US,17.5
1041599,#1041599,1/10/22 23:59,546777,KodeKloud Professional Monthly x1,BG,35
1041629,#1041629,2/10/22 0:12,4979,KodeKloud Monthly Subscription x1,IN,9.79
1041635,#1041635,2/10/22 0:12,39364,KodeKloud Monthly Subscription x1,US,17.5
1041656,#1041656,2/10/22 0:13,202752,KodeKloud Yearly Subscription x1,IN,36.68
1041665,#1041665,2/10/22 0:14,353315,KodeKloud Professional Yearly x1,BR,199.21
1041701,#1041701,2/10/22 0:33,136239,KodeKloud Professional Yearly x1,US,205.2
1041719,#1041719,2/10/22 0:37,175227,KodeKloud Monthly Subscription x1,US,17.5
1041722,#1041722,2/10/22 0:38,726257,KodeKloud Professional Yearly x1,US,72.98
1041725,#1041725,2/10/22 0:41,103661,KodeKloud Professional Yearly x1,IN,66.02
1041731,#1041731,2/10/22 0:42,578000,KodeKloud Monthly Subscription x1,IN,6.12
1041743,#1041743,2/10/22 0:46,275463,KodeKloud Monthly Subscription x1,CY,34.31
1041782,#1041782,2/10/22 1:05,983774,KodeKloud Professional Yearly x1,US,205.2
1041803,#1041803,2/10/22 1:29,983798,KodeKloud Professional Monthly x1,IN,18.36
1041815,#1041815,2/10/22 1:34,725660,KodeKloud Monthly Subscription x1,IN,12.24
1041821,#1041821,2/10/22 1:35,975308,KodeKloud Professional Yearly x1,IN,66.02
1041827,#1041827,2/10/22 1:36,110417,KodeKloud Monthly Subscription x1,US,17.5
1041851,#1041851,2/10/22 1:46,547269,KodeKloud Monthly Subscription x1,US,17.5
1041869,#1041869,2/10/22 2:07,654832,KodeKloud Monthly Subscription x1,US,17.5
1041872,#1041872,2/10/22 2:08,262509,KodeKloud Professional Yearly x1,IN,66.02
1041884,#1041884,2/10/22 2:20,983759,KodeKloud Yearly Subscription x1,IN,47.68
1041890,#1041890,2/10/22 2:23,83980,KodeKloud Monthly Subscription x1,TR,17.5
1041893,#1041893,2/10/22 2:23,380480,KodeKloud Monthly Subscription x1,SA,35
1041914,#1041914,2/10/22 2:37,953027,KodeKloud Yearly Subscription x1,US,148.2
