Customer ID,First Paid Order Date,First Order Date,Total Spent
21071,16/11/21 16:30,25/5/21 20:30,345.2
21032,25/5/21 20:12,25/5/21 20:12,114
21023,27/11/21 13:52,27/11/21 13:52,47.07
20894,19/11/21 3:24,25/5/21 19:17,227.05
20869,25/5/21 19:00,25/5/21 19:00,186.37
20857,16/11/21 17:22,16/11/21 17:22,114
20839,1/6/22 20:57,1/6/22 20:57,246.14
20821,12/11/21 19:00,2/8/21 19:50,247.7
20786,23/6/21 14:15,23/6/21 14:15,92.65
20758,15/2/22 14:04,15/2/22 14:04,32.5
20740,25/5/21 18:04,25/5/21 18:04,97.09
20686,31/5/22 21:04,31/5/22 21:04,22.51
20645,21/6/21 13:49,21/6/21 13:49,175.21
20603,17/6/22 13:50,17/6/22 13:50,81.48
20528,3/12/21 21:11,3/12/21 21:11,114
20495,1/3/22 15:11,25/5/21 16:14,93.81
20464,11/11/21 18:22,11/11/21 18:22,42.58
20447,16/6/22 21:56,11/6/21 16:45,175
20407,7/7/22 18:21,7/7/22 18:21,208.65
20396,23/11/21 14:10,23/11/21 14:10,114
20342,24/11/21 14:04,24/11/21 14:04,228
20324,25/5/21 14:54,25/5/21 14:54,32.07
20321,31/3/22 20:13,31/3/22 20:13,114
20278,19/8/21 20:26,19/8/21 20:26,67.99
20270,7/1/22 17:37,25/5/21 14:18,12.69
20266,25/5/21 14:22,25/5/21 14:22,48.5
20240,25/5/21 14:18,25/5/21 14:18,94.1
20164,5/2/22 1:46,5/2/22 1:46,47.3
20158,30/5/22 20:31,25/5/21 13:19,245.49
20095,22/11/21 10:49,22/11/21 10:49,228
20089,13/12/21 12:26,13/12/21 12:26,46.74
20083,7/6/22 18:31,25/5/21 12:35,105
20045,26/11/21 23:11,26/11/21 23:11,47.07
20044,25/5/21 12:13,25/5/21 12:13,228
20002,14/9/21 10:27,14/9/21 10:27,105
19984,27/11/21 20:43,27/11/21 20:43,114
19970,11/12/21 20:57,11/12/21 20:57,46.66
19948,18/9/22 0:02,18/9/22 0:02,88.67
19942,25/5/21 11:04,25/5/21 11:04,48.5
19873,14/4/22 9:52,14/4/22 9:52,136.8
19870,30/11/21 2:16,30/11/21 2:16,47.04
19868,8/6/22 1:29,8/6/22 1:29,91
19864,5/10/21 18:34,25/5/21 10:07,70
19834,16/12/21 1:19,16/12/21 1:19,30.85
19789,9/9/22 21:45,9/9/22 21:45,228
19780,27/5/22 14:15,25/5/21 9:06,105
19774,23/12/21 23:33,25/5/21 9:00,225
19735,25/5/21 8:12,25/5/21 8:12,185.35
19705,26/7/21 15:35,26/7/21 15:35,17.5
19687,14/1/22 6:35,14/1/22 6:35,228
19654,16/10/21 2:22,16/10/21 2:22,156.81
19649,26/5/21 6:14,26/5/21 6:14,16.03
19642,25/2/22 18:34,25/2/22 18:34,114
19627,1/3/22 22:50,13/8/21 23:28,163.63
19622,29/6/22 5:25,29/6/22 5:25,209.68
19613,6/11/21 4:55,6/11/21 4:55,192.08
19610,25/5/21 5:48,25/5/21 5:48,169.39
19507,12/6/22 7:18,12/6/22 7:18,168.49
19492,2/12/21 16:27,2/12/21 16:27,161.98
19490,19/7/21 15:24,19/7/21 15:24,41.29
19474,11/3/22 3:27,25/5/21 4:19,151.69
19471,18/1/22 9:08,18/1/22 9:08,280
19463,20/9/21 17:35,25/5/21 4:16,15.87
19456,27/9/21 17:37,27/9/21 17:37,249.24
19435,29/11/21 20:18,29/11/21 20:18,57
19418,26/11/21 2:00,26/11/21 2:00,94.84
19408,10/8/21 5:12,10/8/21 5:12,192.5
19384,28/11/21 3:42,28/11/21 3:42,152.1
19378,14/12/21 0:47,14/12/21 0:47,114
19304,5/11/22 19:19,25/5/21 2:45,43.05
19247,18/4/22 23:30,15/7/21 23:19,92.63
19237,8/12/21 4:40,8/12/21 4:40,114
19235,25/5/21 2:31,25/5/21 2:31,754
19214,26/11/21 16:52,26/11/21 16:52,47.2
19207,20/1/22 14:59,20/1/22 14:59,152.05
19195,2/7/22 12:41,2/7/22 12:41,52.69
19193,27/11/21 1:29,27/11/21 1:29,114
19145,9/4/22 21:39,9/4/22 21:39,39.44
19132,24/2/22 16:02,24/2/22 16:02,93.8
19055,28/11/21 2:39,28/11/21 2:39,114
19028,26/11/21 17:09,26/11/21 17:09,47.2
18988,6/1/22 20:04,6/1/22 20:04,73.73
18982,9/10/22 18:24,9/10/22 18:24,68.25
18979,15/8/22 21:19,15/8/22 21:19,52.5
18958,25/5/21 0:23,25/5/21 0:23,96.95
18946,25/5/21 0:19,25/5/21 0:19,96.95
18931,6/11/22 13:25,25/5/21 0:28,14.38
18914,2/2/22 13:20,2/2/22 13:20,59.55
18896,15/10/21 2:59,15/10/21 2:59,35
18875,15/10/21 23:41,15/10/21 23:41,124.89
18848,9/12/21 15:07,9/12/21 15:07,46.79
18800,13/7/22 21:44,13/7/22 21:44,12
18799,30/4/22 7:46,30/4/22 7:46,175
18785,9/12/21 23:36,9/12/21 23:36,46.74
18782,22/11/21 5:48,12/7/21 19:20,153.35
18781,11/8/21 16:40,11/8/21 16:40,110.74
18776,6/12/21 2:17,6/12/21 2:17,46.96
18728,15/11/22 18:15,24/5/21 22:52,200.98
18703,16/11/21 7:56,16/11/21 7:56,456
18680,12/5/22 16:45,12/5/22 16:45,45.59
18677,1/12/21 1:06,1/12/21 1:06,114
18673,1/10/21 3:12,1/10/21 3:12,192.5
18667,26/8/22 13:22,29/7/22 23:46,79.6
18643,25/5/21 1:13,25/5/21 1:13,144
18635,27/11/21 0:51,27/11/21 0:51,47.04
18583,10/10/21 11:40,10/10/21 11:40,15.8
18581,25/11/21 13:13,25/11/21 13:13,94.81
18578,24/5/21 22:09,24/5/21 22:09,122.5
18562,4/8/21 21:43,4/8/21 21:43,14.46
18542,18/1/22 14:31,9/12/21 22:12,47.48
18541,27/6/21 0:43,27/5/21 18:01,15.89
18539,30/11/21 21:01,30/11/21 21:01,228
18511,29/7/21 14:07,29/7/21 14:07,47.18
18506,24/11/21 9:46,24/5/21 21:57,228
18505,7/2/22 6:13,24/5/21 21:50,308.59
18482,8/7/22 18:05,7/9/21 17:13,80.26
18461,15/10/21 21:48,15/10/21 21:48,121.12
18436,29/5/21 15:19,29/5/21 15:19,35
18380,27/6/22 15:32,27/6/22 15:32,58.68
18343,18/10/21 18:53,24/5/21 21:08,167.52
18334,16/3/22 14:57,16/3/22 14:57,92.6
18323,26/7/21 0:11,26/7/21 0:11,125
18310,17/6/22 19:09,17/6/22 19:09,73.31
18292,4/8/21 0:34,4/8/21 0:34,92.26
18290,24/11/21 23:04,24/5/21 20:50,94.87
18280,1/9/21 15:53,1/9/21 15:53,16.02
18245,12/9/22 15:42,29/5/21 19:28,29.63
18233,24/5/21 20:25,24/5/21 20:25,32.07
18202,8/6/21 18:33,8/6/21 18:33,137.65
18166,2/9/21 19:16,2/9/21 19:16,63.08
18154,26/4/22 16:13,26/4/22 16:13,136.8
18106,25/12/21 17:45,5/6/21 19:05,7.85
18097,29/11/21 23:25,29/11/21 23:25,47.1
18086,12/11/22 14:44,12/11/22 14:44,87.72
18050,1/12/21 14:17,24/5/21 19:26,228
18004,21/8/22 18:49,16/9/21 21:23,79.57
17978,6/3/22 13:03,6/3/22 13:03,30.61
17932,1/4/22 8:16,1/4/22 8:16,93.08
17906,29/7/21 23:23,29/7/21 23:23,251.73
17900,9/6/21 17:46,9/6/21 17:46,304.51
17888,4/4/22 17:15,24/5/21 18:35,45.31
17887,22/9/21 18:24,22/9/21 18:24,31.64
17869,1/6/22 16:41,1/6/22 16:41,15.2
17858,22/5/22 14:07,22/5/22 14:07,22.7
17857,2/1/22 21:07,2/1/22 21:07,95.14
17851,24/5/21 18:26,24/5/21 18:26,92.71
17815,2/10/21 17:08,2/10/21 17:08,40.57
17758,4/4/22 23:23,4/4/22 23:23,19.24
17755,19/9/21 6:29,24/5/21 17:58,228
17749,12/1/22 9:48,12/1/22 9:48,197.31
17746,26/11/21 20:39,26/11/21 20:39,210
17729,3/11/21 15:23,3/11/21 15:23,90.03
17717,2/12/21 17:24,2/12/21 17:24,47.14
17693,27/11/21 1:42,27/11/21 1:42,228
17644,7/12/21 0:29,7/12/21 0:29,46.88
17636,28/5/22 3:45,28/5/22 3:45,58.42
17611,24/5/21 20:06,24/5/21 20:06,137.42
17579,24/5/21 16:58,24/5/21 16:58,188.13
17552,2/10/22 7:48,24/5/21 16:47,77.9
17548,19/4/22 2:05,19/4/22 2:05,245.85
17519,23/8/21 15:04,23/8/21 15:04,7.93
17513,27/11/21 21:19,27/11/21 21:19,47.07
17497,30/8/21 13:14,30/8/21 13:14,384.47
17455,24/5/21 16:15,24/5/21 16:15,52.5
17420,27/11/21 0:51,27/11/21 0:51,47.04
17399,24/5/21 19:05,24/5/21 19:05,187.94
17357,18/12/21 19:45,18/12/21 19:45,31.31
17348,30/7/21 18:56,30/7/21 18:56,19
17306,27/11/21 1:34,27/11/21 1:34,47.04
17303,18/1/22 1:46,24/5/21 15:25,260.14
17299,10/11/21 15:07,8/9/21 18:24,528.56
17276,11/1/22 1:29,11/1/22 1:29,47.71
17261,29/8/21 21:25,29/8/21 21:25,48.07
17243,26/7/21 16:17,26/5/21 0:32,19.82
17227,2/2/22 16:07,2/2/22 16:07,35
17149,15/12/21 13:35,15/12/21 13:35,92.89
17129,24/11/21 1:36,24/11/21 1:36,94.87
17120,24/5/21 14:24,24/5/21 14:24,81.78
17113,8/10/21 5:20,4/6/21 19:47,137.46
17084,24/5/22 22:57,24/5/22 22:57,45.56
17077,10/8/21 16:47,10/8/21 16:47,15.95
17059,2/8/21 12:43,24/5/21 14:00,92.23
17029,18/5/22 17:06,18/5/22 17:06,72.65
17026,25/9/21 14:57,25/9/21 14:57,90.92
17018,11/6/21 19:31,24/5/21 13:45,93.54
16997,20/11/21 14:44,20/11/21 14:44,95.08
16991,3/8/22 21:18,3/8/22 21:18,44.65
16984,17/4/22 22:10,17/4/22 22:10,55.54
16951,22/4/22 2:40,22/4/22 2:40,92.67
16921,23/11/21 13:47,23/11/21 13:47,94.78
16894,3/12/21 17:38,3/12/21 17:38,114
16873,14/9/21 0:29,14/9/21 0:29,126.44
16862,1/8/21 17:59,24/5/21 12:35,19
16858,25/7/22 22:39,25/7/22 22:39,79.73
16856,25/11/21 0:05,25/11/21 0:05,228
16850,21/3/22 21:32,21/3/22 21:32,228
16834,27/11/21 2:45,27/11/21 2:45,47.12
16825,24/8/22 21:56,24/8/22 21:56,43.58
16783,2/10/22 14:31,2/10/22 14:31,56.26
16778,24/4/22 14:23,24/4/22 14:23,228
16777,27/11/21 2:15,27/11/21 2:15,94.23
16774,22/9/22 20:14,22/9/22 20:14,78.67
16763,6/4/22 14:30,25/5/21 16:50,228
16760,14/7/21 11:22,14/7/21 11:22,15.84
16744,19/2/22 12:13,20/10/21 14:44,258.14
16729,25/8/22 10:55,25/8/22 10:55,79.72
16723,27/11/21 13:40,27/11/21 13:40,114
16682,5/9/22 23:13,5/9/22 23:13,132.81
16664,12/10/21 13:30,7/7/21 14:41,136.96
16654,8/8/21 2:58,14/6/21 12:24,228
16651,27/12/21 11:05,27/12/21 11:05,184
16648,12/5/22 11:06,12/5/22 11:06,136.8
16631,1/12/21 3:10,1/12/21 3:10,47.02
16625,24/5/21 10:36,24/5/21 10:36,283.91
16535,25/11/21 13:59,25/11/21 13:59,94.86
16501,25/11/21 2:30,24/5/21 8:53,52.5
16430,13/7/22 12:30,13/7/22 12:30,35
16415,18/11/21 1:03,18/11/21 1:03,87.5
16388,31/8/21 17:40,31/8/21 17:40,48.4
16375,1/9/22 22:27,24/5/21 6:48,204.87
16366,28/11/21 1:21,28/11/21 1:21,114
16310,11/10/22 18:03,11/10/22 18:03,24
16265,4/12/21 2:52,4/12/21 2:52,46.99
16259,4/10/21 21:02,24/5/21 5:36,319.45
16241,3/8/22 22:48,24/5/21 5:19,228
16237,8/1/22 0:17,8/11/21 3:02,228
16211,13/9/21 16:59,13/7/21 23:51,15.83
16174,10/9/21 13:49,24/5/21 4:31,92.43
16132,29/9/22 19:44,29/9/22 19:44,29.56
16123,7/4/22 3:10,24/5/21 4:09,149.11
16121,10/11/21 0:21,10/11/21 0:21,124.74
16084,29/8/21 19:07,29/8/21 19:07,83.64
16039,18/4/22 14:54,18/4/22 14:54,55.49
16016,12/1/22 11:57,12/1/22 11:57,193.75
16010,10/7/22 18:20,27/6/22 18:51,80.17
16000,7/2/22 18:27,7/2/22 18:27,94.59
15991,15/10/21 20:45,15/10/21 20:45,47.06
15980,7/1/22 6:34,24/5/21 2:50,153.95
15953,24/5/21 21:48,24/5/21 21:48,32.07
15922,30/3/22 23:20,30/3/22 23:20,114
15881,26/11/21 21:21,26/11/21 21:21,114
15880,27/11/21 13:29,27/11/21 13:29,47.07
15854,22/4/22 11:16,13/1/22 14:41,55.54
15839,26/11/21 18:18,26/11/21 18:18,47.19
15835,15/3/22 0:33,15/3/22 0:33,92.41
15817,24/5/21 1:29,24/5/21 1:29,48.45
15806,25/4/22 20:06,18/7/21 1:52,64.37
15794,29/11/21 1:06,29/11/21 1:06,47.07
15791,24/5/21 1:30,24/5/21 1:30,139.59
15758,16/1/22 14:36,16/1/22 14:36,114
15757,4/5/22 17:12,4/5/22 17:12,239.92
15734,31/5/22 4:06,31/5/22 4:06,91.12
15709,24/5/21 1:47,24/5/21 1:47,92.69
15706,12/9/22 17:55,12/9/22 17:55,29.16
15670,24/2/22 22:13,9/1/22 19:41,228
15616,13/10/21 23:32,13/10/21 23:32,89.72
15586,18/11/21 22:00,12/6/21 15:25,228
15583,19/11/21 22:44,19/11/21 22:44,47.49
15578,9/11/21 17:13,23/5/21 23:37,91.14
15553,28/5/22 0:06,28/5/22 0:06,91.09
15476,1/8/21 0:45,1/8/21 0:45,175
15470,3/12/21 21:26,3/12/21 21:26,114
15460,7/1/22 22:31,7/1/22 22:31,368.43
15452,15/10/21 14:11,24/5/21 15:23,89.95
15449,6/10/22 7:00,6/10/22 7:00,205.2
15446,9/12/21 15:56,9/12/21 15:56,46.79
15428,21/11/21 3:01,21/11/21 3:01,47.54
15419,8/6/21 16:58,8/6/21 16:58,187.82
15386,6/1/22 18:05,6/1/22 18:05,119.79
15382,20/9/21 17:38,20/9/21 17:38,70
15368,30/8/22 23:30,26/5/21 14:23,79.81
15350,7/5/22 4:10,23/5/21 22:27,91.79
15346,5/7/22 22:22,5/7/22 22:22,205.2
15335,21/4/22 22:15,21/4/22 22:15,148.73
15332,3/12/21 2:11,3/12/21 2:11,94.24
15329,30/11/21 1:48,30/11/21 1:48,47.04
15323,23/5/21 22:11,23/5/21 22:11,22.42
15320,13/10/21 4:35,12/9/21 23:44,114
15316,11/11/22 10:07,1/11/22 17:06,67.88
15304,23/7/22 20:23,23/5/21 22:03,140
15293,16/10/21 1:11,16/10/21 1:11,175.05
15266,23/5/21 23:05,23/5/21 23:05,94.01
15263,29/5/21 14:36,23/5/21 21:53,94.28
15251,26/8/22 22:51,26/8/22 22:51,247.81
15244,26/5/22 18:59,26/5/22 18:59,45.55
15241,27/11/21 2:50,27/11/21 2:50,17.12
15235,19/10/22 1:47,19/10/22 1:47,171.69
15230,27/11/21 12:49,27/11/21 12:49,47.07
15214,26/11/21 20:40,26/11/21 20:40,47.18
15196,29/8/22 20:29,23/5/21 21:22,79.55
15173,26/11/21 21:24,26/11/21 21:24,188.73
15169,26/2/22 23:06,26/2/22 23:06,128.52
15148,3/6/22 18:18,3/6/22 18:18,45.52
15137,29/11/21 21:14,29/11/21 21:14,47.06
15131,26/8/22 2:24,26/8/22 2:24,43.05
15112,15/4/22 18:20,10/4/22 21:34,46.3
15107,19/2/22 22:24,19/2/22 22:24,114
15082,6/9/21 20:26,23/5/21 20:36,298.92
15044,3/12/21 1:44,3/12/21 1:44,47.16
15043,23/6/22 1:19,23/5/21 20:23,250.59
15026,15/10/21 22:14,15/10/21 22:14,47.06
15023,2/12/21 7:27,2/12/21 7:27,80.97
15020,16/2/22 12:09,16/2/22 12:09,93.9
15010,20/11/21 3:44,23/5/21 20:18,95.04
15004,30/11/21 16:17,30/11/21 16:17,258.3
14999,20/7/21 1:46,20/7/21 1:46,147.65
14965,18/2/22 21:40,18/2/22 21:40,129.51
14915,17/1/22 23:35,17/1/22 23:35,47.57
14867,9/9/21 18:43,9/9/21 18:43,70
14866,7/11/22 5:45,7/11/22 5:45,159.6
14804,26/11/21 21:44,26/11/21 21:44,47.18
14800,2/9/21 19:31,2/9/21 19:31,37.6
14792,2/10/21 23:03,2/10/21 23:03,90.92
14791,10/9/21 19:27,10/9/21 19:27,92.47
14773,27/11/21 21:28,27/11/21 21:28,47.07
14755,16/7/22 4:44,16/7/22 4:44,159.52
14747,24/2/22 0:11,24/2/22 0:11,105.46
14714,15/10/21 23:58,15/10/21 23:58,114
14711,19/6/22 13:57,19/6/22 13:57,231.58
14680,25/11/21 16:51,25/11/21 16:51,47.41
14669,14/10/21 19:00,23/5/21 18:12,89.78
14665,6/3/22 0:07,6/3/22 0:07,38.26
14650,15/6/22 15:07,15/6/22 15:07,90.52
14644,3/2/22 19:35,23/5/21 18:06,262.5
14636,26/3/22 18:45,31/5/21 22:41,59.67
14587,9/11/21 17:21,9/11/21 17:21,59
14582,27/11/21 2:53,27/11/21 2:53,47.12
14564,1/12/21 5:44,24/7/21 19:49,94.18
14561,30/4/22 16:17,30/4/22 16:17,92.33
14515,11/10/21 19:48,11/10/21 19:48,89.84
14504,5/12/21 1:00,5/12/21 1:00,210.83
14380,8/3/22 13:08,23/5/21 15:49,92.03
14375,3/2/22 23:58,23/5/21 15:48,122.97
14369,25/9/21 11:03,5/9/21 2:31,91.34
14368,23/5/21 15:40,23/5/21 15:40,92.67
14359,15/9/22 15:39,15/9/22 15:39,142.05
14350,24/1/22 9:58,24/1/22 9:58,70
14318,15/11/22 18:15,23/5/21 15:12,228
14282,3/12/21 23:59,3/12/21 23:59,93.84
14281,2/6/22 12:03,23/5/21 15:03,137.6
14273,26/4/22 2:56,26/4/22 2:56,46.16
14264,20/8/21 16:34,8/7/21 20:35,15.92
14258,21/2/22 23:29,21/2/22 23:29,70
14251,3/10/21 21:24,23/5/21 14:45,47.64
14237,2/12/21 2:16,2/12/21 2:16,47.11
14236,22/7/22 15:00,22/7/22 15:00,79.63
14195,15/10/21 13:43,23/5/21 14:16,79.9
14132,21/2/22 22:38,21/2/22 22:38,94.57
14084,1/3/22 9:02,20/9/21 17:34,93.85
14080,18/1/22 3:48,23/5/21 13:23,95.14
14060,24/2/22 20:30,23/5/21 13:06,67.57
14056,24/9/22 1:58,24/9/22 1:58,69.65
14054,15/10/21 23:38,23/5/21 13:01,89.99
14009,27/6/22 17:20,27/6/22 17:20,102.6
13985,19/10/22 0:29,19/10/22 0:29,14.32
13957,30/7/21 4:51,30/7/21 4:51,92.12
13954,6/10/22 1:43,7/8/21 17:51,77.9
13934,24/11/21 12:10,24/11/21 12:10,17.5
13930,8/12/21 10:41,8/12/21 10:41,114
13925,1/12/21 10:54,1/12/21 10:54,114
13918,10/9/21 5:30,10/9/21 5:30,300.74
13916,26/7/22 7:16,26/7/22 7:16,205.2
13894,18/8/21 2:23,18/8/21 2:23,75.91
13891,31/1/22 21:24,31/1/22 21:24,228
13885,26/11/21 22:27,23/5/21 10:47,228
13883,2/11/21 10:14,23/5/21 10:47,52.5
13874,27/11/21 22:19,27/11/21 22:19,47.07
13856,5/10/22 10:31,5/10/22 10:31,205.2
13849,25/11/21 1:02,25/11/21 1:02,47.36
13799,22/3/22 4:11,22/3/22 4:11,157.24
13786,16/4/22 2:01,28/5/21 14:53,136.8
13772,20/9/22 2:32,23/5/21 8:22,79.79
13760,3/12/21 6:00,3/12/21 6:00,117.12
13759,1/12/21 21:52,1/12/21 21:52,117.79
13733,5/9/21 11:15,23/5/21 13:21,87.5
13654,9/11/21 3:02,9/11/21 3:02,34.94
13649,18/4/22 22:52,18/4/22 22:52,136.8
13640,31/3/22 10:00,31/3/22 10:00,228
13621,11/12/21 10:37,23/5/21 5:07,345.2
13603,10/9/22 0:13,10/9/22 0:13,64.58
13594,2/9/21 22:16,23/5/21 4:42,186.39
13592,12/10/21 4:11,12/10/21 4:11,242.4
13562,31/8/22 23:44,22/6/21 3:42,80.03
13561,7/10/22 8:31,23/5/21 4:24,70
13520,10/7/21 14:43,10/7/21 14:43,246.11
13507,27/11/21 3:35,27/11/21 3:35,47.12
13496,24/9/21 0:00,19/8/21 0:17,92.7
13471,11/1/22 4:47,11/1/22 4:47,228
13438,23/5/21 2:56,23/5/21 2:56,139.24
13433,26/11/21 0:04,26/11/21 0:04,34.14
13412,17/9/21 6:14,23/5/21 2:36,131.5
13400,28/8/21 23:47,23/5/21 17:26,92.25
13391,3/8/21 11:14,3/8/21 11:14,100.52
13373,25/10/21 22:37,23/5/21 2:11,30.75
13322,25/11/21 1:52,25/11/21 1:52,47.42
13318,30/7/21 2:00,30/7/21 2:00,342
13313,28/6/21 10:49,28/6/21 10:49,92.32
13289,13/6/21 23:10,13/6/21 23:10,93.5
13262,26/3/22 13:54,23/5/21 1:13,92.63
13240,30/6/21 18:19,30/6/21 18:19,92.28
13222,29/7/22 20:40,29/7/22 20:40,80.22
13219,27/11/21 0:30,27/11/21 0:30,228
13214,13/7/22 9:24,13/7/22 9:24,198.28
13205,16/11/21 2:53,16/11/21 2:53,114
13196,18/2/22 3:56,23/5/21 0:52,129.56
13136,30/7/21 4:08,23/5/21 0:32,228
13061,23/5/21 0:00,23/5/21 0:00,23.94
13051,24/2/22 22:07,24/2/22 22:07,35
13048,26/2/22 13:21,26/2/22 13:21,94.14
13016,11/11/21 11:05,11/11/21 11:05,228
13013,5/10/22 11:46,5/10/22 11:46,113.98
13006,4/12/21 1:13,4/12/21 1:13,228
13004,24/6/22 20:14,24/6/22 20:14,81.18
12998,31/3/22 23:22,31/3/22 23:22,126.76
12997,16/6/22 23:19,22/5/21 23:40,40.74
12970,14/10/21 0:00,14/10/21 0:00,317.31
12946,24/6/22 18:56,24/6/22 18:56,79.36
12937,13/1/22 10:17,13/1/22 10:17,7.98
12910,22/5/21 23:16,22/5/21 23:16,16.01
12902,12/11/22 21:40,12/11/22 21:40,35
12893,30/11/21 22:55,30/11/21 22:55,129.71
12889,26/11/21 22:34,26/11/21 22:34,47.2
12884,6/9/22 17:44,22/5/21 23:06,41.82
12878,25/2/22 23:30,25/2/22 23:30,256.23
12851,30/8/22 10:46,30/8/22 10:46,79.55
12836,26/11/21 22:42,26/11/21 22:42,684
12832,3/12/21 21:00,3/12/21 21:00,151.31
12794,3/7/21 13:57,3/7/21 13:57,92.18
12740,4/12/21 6:34,4/12/21 6:34,114
12733,15/9/22 17:45,22/5/21 22:22,141.9
12713,28/11/21 13:42,28/11/21 13:42,47.07
12692,14/10/21 3:17,22/5/21 22:14,316.65
12688,25/11/21 11:50,25/11/21 11:50,94.79
12661,3/12/21 21:51,3/12/21 21:51,47.02
12652,2/11/21 19:46,2/11/21 19:46,175.53
12641,21/9/21 2:33,21/9/21 2:33,79.37
12635,5/1/22 15:19,22/5/21 21:59,28
12629,13/7/22 16:18,5/6/21 21:10,66.6
12614,29/7/21 22:57,29/7/21 22:57,35
12589,25/7/22 13:10,25/7/22 13:10,57.55
12586,23/2/22 20:33,23/2/22 20:33,233.02
12566,25/2/22 21:53,25/2/22 21:53,117.57
12538,28/11/21 1:51,28/11/21 1:51,114
12523,27/12/21 15:25,22/5/21 21:38,12.56
12521,4/12/21 6:54,4/12/21 6:54,114
12505,4/6/22 20:27,22/5/21 21:19,114
12490,25/11/21 23:40,25/11/21 23:40,47.44
12472,16/10/21 2:41,16/10/21 2:41,89.96
12466,17/3/22 0:33,22/5/21 21:10,52.5
12463,1/7/21 19:26,25/5/21 20:12,390.41
12458,15/4/22 13:29,15/4/22 13:29,55.36
12457,19/11/21 21:17,19/11/21 21:17,47.48
12443,1/6/21 8:03,1/6/21 8:03,298
12437,6/12/21 18:23,6/12/21 18:23,46.84
12433,29/11/21 22:53,29/11/21 22:53,280
12428,3/12/21 13:29,22/5/21 20:49,94.21
12380,16/11/21 15:25,22/5/21 20:28,61.22
12373,20/7/21 17:14,20/7/21 17:14,63.17
12344,25/2/22 16:56,25/2/22 16:56,127.43
12341,1/3/22 7:21,1/3/22 7:21,114
12317,3/12/21 10:34,3/12/21 10:34,228
12316,22/5/21 20:08,22/5/21 20:08,93.84
12313,11/1/22 14:38,22/5/21 20:08,229.14
12275,28/3/22 19:41,22/5/21 19:59,15.43
12272,17/7/21 18:09,17/7/21 18:09,166.48
12262,14/10/21 21:55,14/10/21 21:55,171.16
12236,3/7/22 4:23,3/7/22 4:23,80.55
12221,18/12/21 13:05,18/12/21 13:05,46.45
12220,28/7/22 16:29,28/7/22 16:29,205.2
12218,4/12/21 3:31,4/12/21 3:31,46.99
12217,22/5/21 19:41,22/5/21 19:41,150.21
12209,10/11/21 9:12,10/11/21 9:12,71.35
12199,14/10/21 18:48,14/10/21 18:48,89.7
12179,7/3/22 2:52,7/3/22 2:52,92.46
12176,13/5/22 12:23,13/5/22 12:23,27.41
12160,3/11/21 2:59,3/11/21 2:59,14.48
12146,13/10/21 17:19,13/10/21 17:19,83.92
12119,14/3/22 22:48,14/3/22 22:48,199.5
12098,14/12/21 19:17,14/12/21 19:17,31.22
12092,26/11/21 22:52,26/11/21 22:52,128.74
12079,18/2/22 22:50,27/7/21 4:31,114
12073,24/6/22 1:12,24/6/22 1:12,205.2
12064,9/6/21 1:40,9/6/21 1:40,142.79
12053,17/10/21 4:19,22/5/21 19:01,155.79
12047,24/11/21 17:55,24/11/21 17:55,47.38
12044,14/12/21 17:03,8/12/21 21:19,39.81
12032,1/12/21 21:07,1/12/21 21:07,47.16
12029,25/6/22 19:10,25/6/22 19:10,81.27
12028,26/2/22 3:52,26/2/22 3:52,256.81
12026,29/11/21 10:40,29/11/21 10:40,114
12025,22/8/22 14:06,22/8/22 14:06,79.57
12014,24/2/22 19:44,1/10/21 9:40,119.56
11992,30/7/21 12:27,22/5/21 18:42,92.14
11987,17/11/21 16:08,17/11/21 16:08,95.04
11984,22/11/21 19:06,22/5/21 18:41,94.99
11957,22/5/21 19:02,22/5/21 19:02,16.01
11945,14/11/22 16:06,14/11/22 16:06,87.17
11932,17/1/22 21:14,22/5/21 18:24,95.14
11918,4/12/21 11:26,17/10/21 14:28,93.81
11906,28/8/21 21:55,28/8/21 21:55,92.25
11905,6/12/21 2:31,6/12/21 2:31,46.96
11890,29/9/22 21:17,29/9/22 21:17,40.35
11885,4/12/21 2:21,4/12/21 2:21,46.96
11872,23/11/21 17:06,23/11/21 17:06,47.5
11870,26/11/21 21:39,26/11/21 21:39,114
11864,18/11/21 23:12,24/5/21 13:50,47.55
11840,24/11/21 21:24,24/11/21 21:24,566.54
11837,24/5/21 13:18,24/5/21 13:18,94.07
11830,27/12/21 19:34,27/12/21 19:34,37.5
11824,7/4/22 1:17,7/4/22 1:17,93.05
11815,23/8/21 13:54,23/8/21 13:54,153.18
11812,29/6/22 13:34,29/6/22 13:34,80.61
11810,4/12/21 3:31,4/12/21 3:31,563.52
11806,25/11/21 22:57,25/11/21 22:57,34.14
11798,27/11/21 22:47,27/11/21 22:47,47.07
11780,9/9/21 21:22,9/9/21 21:22,174.03
11774,1/6/22 3:45,1/6/22 3:45,91.07
11771,1/9/22 10:41,17/8/22 10:55,79.93
11764,2/12/21 6:29,2/12/21 6:29,47.1
11761,27/6/21 11:00,27/6/21 11:00,92.77
11752,19/11/21 22:52,19/11/21 22:52,228
11749,22/5/21 17:57,22/5/21 17:57,502.56
11747,15/8/22 23:05,15/8/22 23:05,29.37
11737,14/11/22 19:57,14/11/22 19:57,86.98
11734,11/9/21 0:24,11/9/21 0:24,430.7
